target,id,date,flag,user,text
1,1695001108,Mon May 04 04:53:07 PDT 2009,NO_QUERY,jasonaltenburg,"I'm going to be doing the FAFSA form today.  I hope to help out in the Ann Arbor / Detroit Metro Area with computers, art, and design. "
0,1991682502,Mon Jun 01 07:28:45 PDT 2009,NO_QUERY,TheVadyGirl,@Lopsi awh where are you going on holiday? I'd love a break. anywhere. very jealous 
0,2250274458,Sat Jun 20 00:07:00 PDT 2009,NO_QUERY,tim_from_oz,The sky here is black as a dogs guts! Going to be a shite cold night! 
1,1832388260,Sun May 17 20:43:24 PDT 2009,NO_QUERY,churchpunkmom,@Templesmith awesome! i LOVE earthquakes. 
0,2182877752,Mon Jun 15 13:45:13 PDT 2009,NO_QUERY,eckthompson1,don't come to our country and sing year 3000 
0,1882289815,Fri May 22 06:35:59 PDT 2009,NO_QUERY,sarachasea,"@rileylife !!! You got me into that show and I love it, but I haven't watched the season finale yet, so thanks for that "
0,2056821639,Sat Jun 06 11:51:30 PDT 2009,NO_QUERY,rarahrachel,I'm so burnt from my afternoon at the farmers market and the pool. 
1,1985316799,Sun May 31 16:52:12 PDT 2009,NO_QUERY,NessNdeze,Never thought living with my girl would work out for more than an hour lmao thank God i was wrong 
0,2265042835,Sun Jun 21 05:38:23 PDT 2009,NO_QUERY,spatch1991,@jbell18 ouch 
0,2285694009,Mon Jun 22 15:27:31 PDT 2009,NO_QUERY,thealyssa,@breatheheavycom Please let us join Exhale.  we are dying.
0,1969788601,Sat May 30 01:13:54 PDT 2009,NO_QUERY,Blue_Note23,@mikestwitter the top part broke  
0,2255094835,Sat Jun 20 10:45:07 PDT 2009,NO_QUERY,Aneisha05,"Hmm...The audition thing to be on TV is canceled!  Mommy said they called her &amp; it's canceled because of the rain, I think."
1,2190219950,Tue Jun 16 02:06:26 PDT 2009,NO_QUERY,VioletsCRUK,@pd1001 Wow thats a lovely pic Paul! Morning btw! 
0,1991062845,Mon Jun 01 06:19:43 PDT 2009,NO_QUERY,swashford,@infobunny  Cool - afraid I would fail at this as would eat ALL cupcakes and be sick 
1,2066358848,Sun Jun 07 10:22:10 PDT 2009,NO_QUERY,ekpriv,#eu09 #wahlimweb 'Tweetdeck'-Productplacement. 
1,2060872077,Sat Jun 06 19:44:34 PDT 2009,NO_QUERY,PostSecretFan,@lovelyleiah As soon as I finish sewing it. 
0,2066707678,Sun Jun 07 11:01:32 PDT 2009,NO_QUERY,Kaytee_91,Wants Jeff Dunhams DVD's 
0,1976935201,Sat May 30 19:37:20 PDT 2009,NO_QUERY,JennTheAmazing,@evanbirch you have no idea how bad my tan lines are. 
0,2013521042,Tue Jun 02 22:52:53 PDT 2009,NO_QUERY,ardenkhan,"Oh my gosh this Twitpic broke my heart. I'm close to crying. I'm serious. I need comfort, you guys! http://twitpic.com/6gpvh "
1,1687899645,Sun May 03 09:51:54 PDT 2009,NO_QUERY,AllFallD0wn,Whooop! Finished uploading + eating tea. http://tinyurl.com/c4zhnd - Pics from today 
1,2002534485,Tue Jun 02 04:29:33 PDT 2009,NO_QUERY,blacksbbq,@joeybravo13 Not everyone can be a Longhorn.  Glad that you got a chance to meet Mr. Black and we hope to see you again soon!
0,1693120077,Sun May 03 21:37:07 PDT 2009,NO_QUERY,guruofnew,@KrisColvin You're absolutely right.  Google never forgets -- so no one else can either. Especially exes. 
1,2188208188,Mon Jun 15 21:29:15 PDT 2009,NO_QUERY,mizzSupaStar,@The_real_Ajalon let me find out u tryna be all sexy for the ladies oww!!! 
0,2251013992,Sat Jun 20 02:10:07 PDT 2009,NO_QUERY,stacydogg7,man just want it to be monday already so i get 2 see him !!! 
1,1696134180,Mon May 04 07:40:48 PDT 2009,NO_QUERY,abs1399,@jordanknight I'm not having a good day... can u cheer me up with a tweet?  Even Tink will do. LOL.
1,1966395460,Fri May 29 17:41:19 PDT 2009,NO_QUERY,alllllyx,Walgreens  got candy. Woo.
1,1833975461,Mon May 18 01:09:08 PDT 2009,NO_QUERY,sparkica,"@mr_foto Hehe, true "
0,1957193010,Thu May 28 23:46:54 PDT 2009,NO_QUERY,UggGirlie,How Come I Can Never Sleep Past?? Not Good 
1,1795179652,Thu May 14 07:18:23 PDT 2009,NO_QUERY,ilicco,cool ads on the side of buses   - http://smoont.com/amazing-ads/
0,2249132165,Fri Jun 19 21:46:35 PDT 2009,NO_QUERY,sashamaemo,Headache 
0,2325242333,Thu Jun 25 05:03:56 PDT 2009,NO_QUERY,rhiannon_marie,Back from my interview went well I think. I have a huge blister on my foot 
0,2237227230,Fri Jun 19 05:25:31 PDT 2009,NO_QUERY,RJadeC,"Tomorrow I have a soccer game, I feel bad cause I missed like 2 weeks of it "
0,2223161274,Thu Jun 18 07:55:48 PDT 2009,NO_QUERY,lost_dog,@iamdamnsam I am lost. Please help me find a good home. 
0,2236564858,Fri Jun 19 04:01:17 PDT 2009,NO_QUERY,feaiix,wow my hair is too short now 
0,1557526801,Sun Apr 19 04:38:51 PDT 2009,NO_QUERY,meneerknoop,Omg pannenkoekenboot... Allready seasick while embarking.... Nice day ahead 
0,2063978690,Sun Jun 07 04:48:16 PDT 2009,NO_QUERY,sally_cinna_mon,@trimmtrab ha yeah so i did i have a memory like a seive 
1,2014329858,Wed Jun 03 01:10:19 PDT 2009,NO_QUERY,Teebz_xD,@aaaaaaaaahh i like you more than curly fries 
1,2183821707,Mon Jun 15 15:01:56 PDT 2009,NO_QUERY,WhoseLineRules,http://bit.ly/jfP42  @PhillyD has a new vid. I'm a recent subscriber. The intro is inspiring. 
1,2012152815,Tue Jun 02 20:09:28 PDT 2009,NO_QUERY,PixelExecution,@brigwyn Pixelated Executioner will be moving off blogger once some commissioned art is started and a CSS page is finished. 
1,1827520626,Sun May 17 10:53:10 PDT 2009,NO_QUERY,chrisburgin,"@coldsubject mmmmmm... saw you had breakfast, now lunch,, will i be here at dinner time? if i dont make it to practice,, probably  "
0,1991773357,Mon Jun 01 07:38:21 PDT 2009,NO_QUERY,_lexieLEX_,@OneJon85 - gross. 
0,2232393623,Thu Jun 18 19:51:07 PDT 2009,NO_QUERY,liamprescott,@Jamesizzle I hope you don't become annoyed that I talk so much.  It's just cause I like youuuuuu. hehe. whaddayou do for funnn?
0,2062978140,Sun Jun 07 00:56:49 PDT 2009,NO_QUERY,cntrstrk14,@stich0602 I know! Maybe next time. 
0,2255829390,Sat Jun 20 11:51:11 PDT 2009,NO_QUERY,claytonisasmurf,gah!  i got the worst neckache ever!  i cant look left
1,2072353931,Sun Jun 07 20:51:54 PDT 2009,NO_QUERY,swelch2,"@churroboy its totally worth seeing it in 3D, and seeing it a third time is totally necessary "
1,1981392710,Sun May 31 09:03:26 PDT 2009,NO_QUERY,flickdude,@MrsSmith007 our Zoe's the same way. She laid next to me all week after she tripped me down my stairs &amp; rooned my back.  loyal/guilty
0,1827825058,Sun May 17 11:31:29 PDT 2009,NO_QUERY,lockedaway,"i forgot about celebrity poker showdown and missed my boo, bonnie hunt "
1,1975631186,Sat May 30 15:34:02 PDT 2009,NO_QUERY,rebeldiamonds,They're the only ideas I have as to what I want so pass it on to the others guys! 
0,1824019718,Sat May 16 23:45:36 PDT 2009,NO_QUERY,everinbluejeans,@KleeRose Me too!  But it was really good to see you anyway.
1,1992748743,Mon Jun 01 09:15:33 PDT 2009,NO_QUERY,alwaysloveu_Ci,@TasH_B0xXx what is u name?  hahaha
0,2323392916,Thu Jun 25 00:32:28 PDT 2009,NO_QUERY,alenzaveiro,you are soo far awayy 
0,2187984813,Mon Jun 15 21:06:44 PDT 2009,NO_QUERY,maybenauts,Home from #sbsf5... miss everyone already.  
1,1983187474,Sun May 31 12:40:26 PDT 2009,NO_QUERY,LBCIslander,@Emani  It may make your face pucker.  
1,1835753651,Mon May 18 06:40:50 PDT 2009,NO_QUERY,lizfenwick,Yeah - I just won a copy of Lesley Cookman's book Murder in Bloom from @AccentPress. That sorts my bank hol reading 
0,2326970635,Thu Jun 25 07:45:03 PDT 2009,NO_QUERY,Stevo2412,Back to work tomorrow 
0,2254580827,Sat Jun 20 09:58:18 PDT 2009,NO_QUERY,pamboo80,Nadal pulls out of Wimbledon 2009 because of injured knees 
0,2066785164,Sun Jun 07 11:10:02 PDT 2009,NO_QUERY,NYeriCa,@humbert_humbert nope 
1,1971008427,Sat May 30 05:56:43 PDT 2009,NO_QUERY,Luvschweetheart,"@sherylk1515 Kids are having ceral, not sure what I'll have "
0,2205430197,Wed Jun 17 04:43:20 PDT 2009,NO_QUERY,leannemawson,883 calories in a pouch of maltesers!!!!!!  I will definitely have to sacrifice dinner in order to indulge myself! 
1,1792562782,Wed May 13 23:30:58 PDT 2009,NO_QUERY,btaylormusic,Goodnight to all my new &amp; faithful followers!!! hugs* sleeps well!! 
1,1794232613,Thu May 14 05:18:44 PDT 2009,NO_QUERY,psam,@2s i'm guessing it'll be over around 14-15 over range 
0,2001790105,Tue Jun 02 02:04:57 PDT 2009,NO_QUERY,marginatasnaily,"@_hayles oooh! I got Ponderland off Ebay last week - should be here soon! No NY dvd yet  you SAID it'd be here today, Hays! Still time ..!"
0,2260184487,Sat Jun 20 18:48:30 PDT 2009,NO_QUERY,jiz_el,finna go to sleep mad early tonight. bored and aint got else to do 
0,2183295945,Mon Jun 15 14:18:40 PDT 2009,NO_QUERY,movewithme,"@trASHLEIGH  A hot little bitch, tho."
0,1963650712,Fri May 29 13:02:43 PDT 2009,NO_QUERY,emmacandlish,Ahhh feel sorry for that little girl  can't watch her crying xx
1,2054207352,Sat Jun 06 06:49:33 PDT 2009,NO_QUERY,BBRRIITTTTYY,but if your think bout my baby it dont matter if ur black or white 
1,1555762586,Sat Apr 18 20:37:22 PDT 2009,NO_QUERY,OHYEAHmikeman,@careymariee lol okayyy.  ugh my allergies are baddd. Lol and I need to sneeze.
0,1989244158,Mon Jun 01 00:50:53 PDT 2009,NO_QUERY,samiq,when will korean companies understand there is a need for english on their websites... difficult to do ur work when u can't understand 
1,1827421376,Sun May 17 10:40:32 PDT 2009,NO_QUERY,Sunshiiine,ahhh shiit i think i wanna go crazy with this bubble tweet. 
0,2067390175,Sun Jun 07 12:15:32 PDT 2009,NO_QUERY,YoungRikk,MAYNE I WANTED TO PERFORM AT SUMMER JAM  BUT THEY PUT THESE GUYS B4 ME http://bit.ly/3aJt55  TELL ME WHO DESERVES IT
0,2245834068,Fri Jun 19 16:42:22 PDT 2009,NO_QUERY,kellyhutchinson,@Kikedimples i'm not sure if this spider was my imagination or not. I mite sleep wit my light on. I'm so scared 
1,2176150619,Mon Jun 15 03:03:31 PDT 2009,NO_QUERY,PastyPirate,Finally finished her studio piece ! it was a long haul!. Pumpkin soup for din din 
0,2256332988,Sat Jun 20 12:36:58 PDT 2009,NO_QUERY,pooponmychest,@cashstwit http://twitpic.com/7xejg - I'm stuck here in Compton  but I will see you later
0,2238661247,Fri Jun 19 07:34:34 PDT 2009,NO_QUERY,jdonbavand,ugh.. figures it is supposed to rain the day I am supposed to go hang out...    so bummed
1,1555788922,Sat Apr 18 20:41:50 PDT 2009,NO_QUERY,znmeb,@cfisk thanks!! I've actually sat in rooms with him and didn't know he was building something 
0,1686544533,Sun May 03 05:52:25 PDT 2009,NO_QUERY,kiewu,napped the whole afternoon away... 
0,2200604228,Tue Jun 16 19:07:28 PDT 2009,NO_QUERY,trissycutie,@quenbob I did once.. I was told I would be in the April reprint run. I still no gets. 
1,1977969732,Sat May 30 22:07:23 PDT 2009,NO_QUERY,nibuca,@gnomeaggedon  the first time he said it I totally didn't know what he was talking about. then I just thought it was funny
0,1994089743,Mon Jun 01 11:23:51 PDT 2009,NO_QUERY,caseyandallen,Got a shot.    At least i get some muscle relaxers.
1,1753936871,Sun May 10 04:12:49 PDT 2009,NO_QUERY,Lambert1108,is dizzee rascal on twitter? sum1 help me find him  he is bonkers !
1,2057152682,Sat Jun 06 12:28:17 PDT 2009,NO_QUERY,pciucho,@iAmGonzo live long and prosper 
1,1998758602,Mon Jun 01 19:04:40 PDT 2009,NO_QUERY,Whit_09,@BPhotography85 You are not! You have us!  *~ Whit ~*
0,1676864910,Fri May 01 23:29:56 PDT 2009,NO_QUERY,x_msroperr,talking to the hubby. i need to get read yfor the bed i have SAT Testing tmwr.. 
1,2061848890,Sat Jun 06 21:45:16 PDT 2009,NO_QUERY,JurrBurr,Real World Cancun  June 24th &lt;33
0,2058193742,Sat Jun 06 14:27:13 PDT 2009,NO_QUERY,GinnyMae82,"I would love to have someone taking care of me right now... massage, dinner... maybe? "
0,2247138919,Fri Jun 19 18:38:52 PDT 2009,NO_QUERY,shawnasstoller,"@ginny9577 i only sleep a couple hours a night, for me 3-4 is a good night  im usually ok unless the weather is like this."
1,2180001959,Mon Jun 15 09:52:41 PDT 2009,NO_QUERY,rosieb1221,@106andpark true love cuz true love comes once in a lifetime 
0,2196694619,Tue Jun 16 12:48:39 PDT 2009,NO_QUERY,megaz21,Why is college work so depressing?! I want to cry 
1,1826277075,Sun May 17 08:07:24 PDT 2009,NO_QUERY,nuttychris,@daisybruce how is she cute lol 
0,2045260887,Fri Jun 05 10:28:15 PDT 2009,NO_QUERY,familychoice,"@sarahG I'm so fed up with this site, it's taken ten times longer to build and worst of all it's a freebie "
1,2053191602,Sat Jun 06 03:37:59 PDT 2009,NO_QUERY,claracnth,It took some minutes to clean the dusts. Bye bye now. Gonna have a dinner 
1,2047457515,Fri Jun 05 13:40:52 PDT 2009,NO_QUERY,Jennalb11,@RetroRewind Lovin the Joe Mac song!!!  Thanks for hooking us up Dave! 
0,2014768636,Wed Jun 03 02:37:29 PDT 2009,NO_QUERY,Tanya_xO,Whats with the weather today? 
0,2233044818,Thu Jun 18 20:45:20 PDT 2009,NO_QUERY,megandale,"@netamarie it is thursday, he and him is the hot guy you work with, shane works saturday  but i will definitely recommend it at some point"
0,1879999191,Thu May 21 23:47:04 PDT 2009,NO_QUERY,TheOriginalTeam,@LovHER I switched wallets and didn't take everything out. Now I can't find my old wallet! smh...pitiful 
0,1770673632,Mon May 11 21:56:40 PDT 2009,NO_QUERY,OreoWolf,@DecentMan ROFL Sorry Long day wife got laid off today 
1,1986156092,Sun May 31 18:24:41 PDT 2009,NO_QUERY,Angel42579,@Dr_Wes thanks Doc   Sorry I was sleeping for the walk...haha  Stayed up tooo late!
1,2182682619,Mon Jun 15 13:29:48 PDT 2009,NO_QUERY,LadyTater,"http://twitpic.com/7hnwz - enjoying myself  chatting with Tom, Travis and Mark. always good times with them."
0,2174496473,Sun Jun 14 22:40:33 PDT 2009,NO_QUERY,sharamorada,here comes again..the thoughts of you! 
1,2063505170,Sun Jun 07 02:56:02 PDT 2009,NO_QUERY,SasBit,"@SumChi @theimstaedt Thank you so much, liebe Kollesche. Ich meld mich! "
0,2047503579,Fri Jun 05 13:45:02 PDT 2009,NO_QUERY,ZaelSwagg,@TheRealJordin same here  but that's what makes girls so strong 
1,2052312757,Sat Jun 06 00:18:49 PDT 2009,NO_QUERY,tilly15,Being strong is something I've never gotten used to. But I guess now it's a possibility after tonight. 
1,2062558159,Sat Jun 06 23:35:06 PDT 2009,NO_QUERY,baarbyy,today! diana evelyn and katy maybe will come to my house  to do some stuff
0,2264181012,Sun Jun 21 03:02:31 PDT 2009,NO_QUERY,Grant_Jackson,@hiyakate hey love..x is half 2 the earliest you can come up ?  we can go out for longer if ya come up a bit earlier ; ) x
1,2000889449,Mon Jun 01 23:14:13 PDT 2009,NO_QUERY,TootsiiePop,I want another kan  @t_paine
1,1995958054,Mon Jun 01 14:18:44 PDT 2009,NO_QUERY,Kayleeleanne,Is at Sandii's n Luved it today  Tired now tho haha!!! xxx &lt;3
0,1982972553,Sun May 31 12:15:32 PDT 2009,NO_QUERY,mhawthorne19,I feel like poop. I just want the day to be over 
1,2179297607,Mon Jun 15 08:54:55 PDT 2009,NO_QUERY,BaileySweet,"@QueenSapphyre He has such great taste in shoes  Those Adidas are nice too, really lovely! What size do you wear? in female."
0,2300091326,Tue Jun 23 13:43:18 PDT 2009,NO_QUERY,peknymotyl,I have such an headache today 
0,2177437111,Mon Jun 15 06:06:16 PDT 2009,NO_QUERY,LeonieChandler,can't work out if she has really bad hay fever or the flu!! 
0,2049764831,Fri Jun 05 17:27:35 PDT 2009,NO_QUERY,CoffeebreakDMV,@basseyworld ::voice of sinclair on living single:: wooo wooo wooo   
0,1676771044,Fri May 01 23:08:15 PDT 2009,NO_QUERY,syesha,@janine_j9 @abigaeLettuce @mia_queen  My Myspace is very lonely. It's about to cry  see for yourself...lol
1,1831351703,Sun May 17 18:42:11 PDT 2009,NO_QUERY,melody,http://twitpic.com/5ej4y - My favorite neurotic sister 
1,1695053105,Mon May 04 05:03:07 PDT 2009,NO_QUERY,PhotoAlert,@AngryYoungMan2 Thought you might be interested in @TweetPhoto http://tweetphoto.com. See who's viewing your photos! 
1,2062444700,Sat Jun 06 23:15:04 PDT 2009,NO_QUERY,Ceziceu,"haha, wolfram rupe  http://bit.ly/UWOq0"
1,2013694884,Tue Jun 02 23:19:37 PDT 2009,NO_QUERY,anotorias,@IWCharters His music is *timeless* 
1,2001245633,Tue Jun 02 00:16:24 PDT 2009,NO_QUERY,JessMcFlyxxx,Just have 2 lessons today and then i can come home  bit pointless but hey better than getting in trouble!
0,1557302947,Sun Apr 19 03:15:44 PDT 2009,NO_QUERY,spoyzz,"So far I have gutted out 2/3 of my wardrobe. Next is the bedside table, then under my bed (argh) and then my old desk "
1,2002075108,Tue Jun 02 03:03:33 PDT 2009,NO_QUERY,nurulfatihah,http://bit.ly/yf6Fl  - Funniest reaction to the New Moon trailer that I've seen so far. I wish I recorded my reaction 
1,2001973826,Tue Jun 02 02:42:58 PDT 2009,NO_QUERY,colinsmusic,Had breakfast in the graden  and is now going to try and do some work!!
0,2242445720,Fri Jun 19 12:11:59 PDT 2009,NO_QUERY,Glass_Half_Full,I'm seeing the light! Towels and hanging clothes conquered....now for the socks.   I hate sorting socks.
1,2001465945,Tue Jun 02 00:58:51 PDT 2009,NO_QUERY,josamuffin,"@rumparooz true, Im all for #clothdiapers, parents have requested their children have them at the nursery where I used to work "
0,2205846183,Wed Jun 17 05:33:11 PDT 2009,NO_QUERY,skyhawkmatthew,"@Patty_B so, in short, no. You have to wait until tomorrow morning. "
1,1993539833,Mon Jun 01 10:32:26 PDT 2009,NO_QUERY,mydogwontbite,@lalaCappello thanks! i can almost smell them!  RIDE LIKE THE WIND LAURA!
0,2011830185,Tue Jun 02 19:38:07 PDT 2009,NO_QUERY,LauRenxExCarter,"@alissakaye me too  lol, now u sound like Quan, he invited me to go on this cruise to the carribean but iCouldnt make it so he gave"
0,1989904984,Mon Jun 01 03:13:11 PDT 2009,NO_QUERY,Jeff_Hardyfan,&quot;@mileycyrus&quot;you are the best!!!! I love you  can you give me your e-mail???I want to write with you but I cant 
1,1882775252,Fri May 22 07:27:56 PDT 2009,NO_QUERY,bswig,@RevGary Me too! But I prefer to get you all to myself in a couple weeks 
1,1990742596,Mon Jun 01 05:38:16 PDT 2009,NO_QUERY,KatieMoragx,sack this sittin in all day I'm away to get a tan 
1,2175586343,Mon Jun 15 01:24:36 PDT 2009,NO_QUERY,tedoe,time for the F*** you song from lily allen. 
1,2006652713,Tue Jun 02 11:29:03 PDT 2009,NO_QUERY,AwfleAnouncing,"Look, mom! I used the word &quot;iterated&quot; in a post. "
1,1974991782,Sat May 30 14:13:16 PDT 2009,NO_QUERY,KateHolderness,"Two Grand-you were my winners dudes!!  well done Diversity, amazing moves! Nevermind Boyley we still love you."
0,1880532958,Fri May 22 01:34:55 PDT 2009,NO_QUERY,chachada1,boo u all sleep whores ::continues work:: 
1,1970486767,Sat May 30 04:03:45 PDT 2009,NO_QUERY,eespanol,in singapore..  just finished watching terminator salvation with baby.. ganda! 
1,2054595119,Sat Jun 06 07:41:27 PDT 2009,NO_QUERY,metroid14,"At a a graduation. Them kids and their graduation celebrations...what ever happened to to just giving thanks. These kidZ, these days. "
1,2056446551,Sat Jun 06 11:09:35 PDT 2009,NO_QUERY,tyme,@scrivs thank you 
0,2050411161,Fri Jun 05 18:37:14 PDT 2009,NO_QUERY,danielshockk,the veronicas got sickeningly thin between hook me up and untouched.. 
0,2044022589,Fri Jun 05 08:45:25 PDT 2009,NO_QUERY,aviationsteve,Car and me back home - with a really heavy invoice... 
1,1793007569,Thu May 14 01:01:25 PDT 2009,NO_QUERY,snedwan,@snedwan @pamjob  I feel like a racehorse (via @robineccles) - I'm hung like one 
1,1687043094,Sun May 03 07:35:40 PDT 2009,NO_QUERY,ledavisdang,I've decided to follow @David_Henrie hahahahahaahhaha. 
0,2059410341,Sat Jun 06 16:52:41 PDT 2009,NO_QUERY,JennytG13,@Ramon_Appeal its likei gets no love... i always @ u wen send out a twit never get one back 
1,1827827900,Sun May 17 11:31:51 PDT 2009,NO_QUERY,JodieWainwright,http://twitpic.com/5di1f - this is what i got up to while every1 else was doing a biology practical 
0,1956069306,Thu May 28 21:07:46 PDT 2009,NO_QUERY,A_Molho,@fernandarocks my mummy always said me that... now I�m the man &quot;over there&quot;!! :S     
1,1880236826,Fri May 22 00:32:56 PDT 2009,NO_QUERY,PAvila87,This is gonna be a lonnnnngggggg night 
1,1690942925,Sun May 03 16:44:04 PDT 2009,NO_QUERY,shaneplewis,"@xxsfvxx rubbing it in, eh? oh, and welcome to twitted "
0,2248192154,Fri Jun 19 20:14:31 PDT 2009,NO_QUERY,m3d1um,Achy and exhausted.  This does not bode well for me actually making it out of the house tonight 
0,1694092269,Mon May 04 01:02:57 PDT 2009,NO_QUERY,Mich_C,Hate working Bank Holidays. And the rest of the week for that matter. Eurgh 
0,2060317880,Sat Jun 06 18:40:47 PDT 2009,NO_QUERY,nikimarguerite,"alright, good pull him.   come on garon."
1,1977496340,Sat May 30 21:05:28 PDT 2009,NO_QUERY,Jelly_Kelly,trying to get Sir Gabriel the 7th to nom nom on the house salad I've prepared for him 
1,1694475143,Mon May 04 02:47:51 PDT 2009,NO_QUERY,oceb,"@mayoberry mmm, athletic!! "
1,1957596146,Fri May 29 01:00:01 PDT 2009,NO_QUERY,sarabeee,@ColinJacksonNZ and keitha says what are you watching 
0,2288453941,Mon Jun 22 19:10:56 PDT 2009,NO_QUERY,missmechee,@feezaleo soooo not nice!! Those are my favorite ones 
0,2194197800,Tue Jun 16 09:28:25 PDT 2009,NO_QUERY,tdwnds1,"@DownwindMag I would love too, but theres too much month at the end of the money! "
1,2192860080,Tue Jun 16 07:39:22 PDT 2009,NO_QUERY,Josiah11,Kidz Kamp meeting this morning then enjoying my B-Day 
1,1970106217,Sat May 30 02:28:50 PDT 2009,NO_QUERY,tokikot,rainy day. josh rouse music. books. comfort food. heaven 
0,1963321469,Fri May 29 12:32:50 PDT 2009,NO_QUERY,bridgetbean79,@kristanmarie at least you dont have quad parking haha two cars drove by real fast and spashed mud all over me 
1,1981870388,Sun May 31 10:03:35 PDT 2009,NO_QUERY,kingy1012,working at Scotty's on the patio from 4-close..come see me 
1,1834800513,Mon May 18 04:14:45 PDT 2009,NO_QUERY,SoulIsTheGoal,@pixiefran *joins* i'm listening to johnny cash too much to be essay writing 
0,2063612045,Sun Jun 07 03:22:14 PDT 2009,NO_QUERY,Mare55,Why oh why did I agree to work on a beautiful Sunday??  
1,2175852477,Mon Jun 15 02:11:05 PDT 2009,NO_QUERY,cadmium66,@tpr2 I think this guy needs a spanking. Perhaps I should do a special follow-friday  Perhaps we could call it #spankmesaturday!
0,1553146150,Sat Apr 18 13:29:41 PDT 2009,NO_QUERY,wolfbane,"Desert + Running == Death. Hmm, I seem to have forgotten that little fact. "
0,2264213731,Sun Jun 21 03:08:36 PDT 2009,NO_QUERY,dannysbiatch,@McFlyFreak03 yep sure was and yeah i have couple of times now wbu?? and btw they said there not touring again this year 
1,1468653806,Tue Apr 07 02:58:45 PDT 2009,NO_QUERY,poppyscorner,@poppy_dog its like facebook but for doggies 
0,2232005162,Thu Jun 18 19:19:19 PDT 2009,NO_QUERY,iluvmusic89,For once...i tried to do something...I was supposed to...it ended with me almost forgetting to watch JB &amp; to get nothinm done! 
0,1970615448,Sat May 30 04:34:27 PDT 2009,NO_QUERY,withlovesevelyn,i'm starting to miss him too much again. i wish i'd never saw that photo at all. 
0,2058667134,Sat Jun 06 15:23:36 PDT 2009,NO_QUERY,_mamalaura,"Leaving the party. I'd like to stay, but have to pick up Kabuki "
1,1970579880,Sat May 30 04:25:59 PDT 2009,NO_QUERY,kjerstia,"Eating dinner with the family, outside  niece and nephew running around. Me im waiting for Ingvill to wake up."
0,2237412716,Fri Jun 19 05:45:24 PDT 2009,NO_QUERY,AshleyCurling,"Following the advice of my horoscope today!!  Now, if only I could ditch this upset stomach.    So sick.  "
0,2193091532,Tue Jun 16 07:59:10 PDT 2009,NO_QUERY,harvardl,so far so good..got the call back!! But i dont think im willing to leave moco for chitown..permanently 
1,2072130094,Sun Jun 07 20:27:16 PDT 2009,NO_QUERY,nerdbox,"@ZackTeibloom k, guess I'm a douchebag then  although, I'm more of a Fisher fan myself haha"
0,2236582044,Fri Jun 19 04:03:42 PDT 2009,NO_QUERY,alexleonard,@ShellDillon  that doesn't sound good. As long as you don't need to answer the great white telephone whilst on the blower..
1,1991383300,Mon Jun 01 06:56:26 PDT 2009,NO_QUERY,Iconaholic,@idolart Hey Mistah 
0,2060923789,Sat Jun 06 19:50:29 PDT 2009,NO_QUERY,Real0ne,"@BellaDonnaForte So I don't have 'REAL' friends no1 2 watch her,so I'm mom on duty all the time! I'd like 2 go out sometimes...but. "
0,2217107274,Wed Jun 17 20:24:10 PDT 2009,NO_QUERY,cheerpaige41,Permit test tomorrow. I have a new violin teacher. Great. 
1,1965637638,Fri May 29 16:16:24 PDT 2009,NO_QUERY,firesty,is toast making a twitter? 
1,1564334415,Mon Apr 20 02:58:55 PDT 2009,NO_QUERY,gogogic,@148Apps Deffinately! Late is much better than never 
0,2013254493,Tue Jun 02 22:14:56 PDT 2009,NO_QUERY,Stay__Beautiful,"@glamourdolleyes Yea I saw his review,...but I don't always trust his anymore   You I trust! haha"
0,2053780528,Sat Jun 06 05:40:43 PDT 2009,NO_QUERY,coco_love2,@SheNICE2 bout to head in i see  lol b nice cass! and i say yes to the jet black too...love that look and ya only live once!
1,1994142665,Mon Jun 01 11:28:50 PDT 2009,NO_QUERY,CorLeo,I've got a couple mini Cooper's in stock! Who wants one? Two? 
1,1755281192,Sun May 10 08:44:04 PDT 2009,NO_QUERY,morzucker,Happy Mother's Day!!  xox
1,2070522777,Sun Jun 07 17:50:45 PDT 2009,NO_QUERY,kapkap,"@Silverlines - Well, a dude I knew told me, &quot;a lady shouldn't curse&quot;  While I LOVE to tell some idiots a piece of my mind "
0,2052170310,Fri Jun 05 23:52:32 PDT 2009,NO_QUERY,monu_225,antibiotics for kids ? is it safe ?  hope minna will be fine by today
1,2054531022,Sat Jun 06 07:33:18 PDT 2009,NO_QUERY,irrationallogic,@mannyneps gratz on auriaya! we're doing her now 
1,2057243530,Sat Jun 06 12:38:23 PDT 2009,NO_QUERY,BrixD,"@asadovile aha you pyyp , now you have twitter to "
0,2196079175,Tue Jun 16 12:00:00 PDT 2009,NO_QUERY,FakePlasticPhil,I want my iphone now.  
0,2052791742,Sat Jun 06 02:02:19 PDT 2009,NO_QUERY,colinofski,No sun here  calf still sore from massage but hopefully will be better for tomorrow...
1,2070488268,Sun Jun 07 17:47:01 PDT 2009,NO_QUERY,FrontDeskLady,Good night Twitterworld  see u all fresh and bright 2morrow
1,1957487359,Fri May 29 00:39:24 PDT 2009,NO_QUERY,doxxy,wondering how to use twitter... perhaps to display lyrics I find more excellent then usual? would all of you 4 followers like that ? 
